"grant_number","SEP","court_cases"
"2019219712",1,0
"2012155955",1,0
"20120106395",0,0
"2331891",1,0
"105556974",1,0
"2010539856",1,0
"418238",1,0
"8842516",1,0
"2005201765",1,0
"8924432",1,0
"20120030367",1,0
"20080225689",1,0
"20120030293",0,0
"102541361",1,0
"8670664",1,0
"105577545",0,0
"6728239",1,0
"7603718",1,0
"2008085952",1,0
"2012003422",1,0
"20010080866",1,0
"2513048",1,0
"105637445",1,0
"20170104661",1,0
"102177718",0,0
"2375626",1,0
"20200169913",0,0
"200818977",1,0
"20080155257",1,0
"E356510",1,0
"3510738",0,0
"20170026516",1,0
"2441425",1,0
"3326427",0,0
"108282285",1,0
"11375558",0,0
"4848443",0,0
"20020091833",0,0
"2004109532",0,0
"2011103567",1,0
"20040131048",1,0
"8594571",1,0
"20080008317",1,0
"20042550",1,0
"7092437",0,0
"2434944",1,0
"9479644",1,0
"2014130367",1,0
"1254375",1,0
"3549304",1,0
"10044705",0,0
"2689266",1,0
"2021506156",0,0
"9806766",0,0
"6115163",1,0
"3544342",0,0
"102105511",1,0
"PI0513954",1,0
"2571293",1,0
"2259619",1,0
"20050232243",0,0
"2007515676",1,0
"20130124449",1,0
"2002093315",1,0
"6731616",0,0
"20080098474",1,0
"108141843",1,0
"2002313192",1,0
"1849526",1,0
"2018009198",0,0
"104769357",0,0
"8428248",0,0
"3442250",0,0
"107408174",1,0
"I257045",1,0
"139663",0,0
"2003124918",1,0
"20040032030",1,0
"20140002239",1,0
"102461275",0,0
"0312137",1,0
"114286101",1,0
"20060106813",0,0
"3328087",1,0
"1168948",1,0
"1148488",0,0
"11348074",1,0
"20150078550",0,0
"20040049431",1,0
"4550899",1,0
"5680448",1,0
"20160125534",0,0
"101411188",0,0
"105519128",1,0
"104272634",1,0
"9288774",0,0
"1381951",0,0
"20140222504",0,0
"2016204479",1,0
"20130007177",1,0
"7583940",1,0
"20110283310",0,0
"2011026145",1,0
"2022014987",1,0
"20150309093",1,0
"20220159341",1,0
"101266358",0,0
"112016017338",1,0
"10447749",0,0
"20060230429",0,0
"10859711",1,0
"6327391",1,0
"7796958",1,0
"2010512698",1,0
"2015070231",0,0
"20200105259",1,0
"4120757",1,0
"101946469",1,0
"20150127819",0,0
"20070028000",0,0
"6649403",1,0
"1784910",1,0
"2622908",1,0
"2012502388",0,0
"9629145",1,0
"11165766",1,0
"20120322439",1,0
"20070091746",0,0
"2172857",1,0
"20050075391",1,0
"20180096582",0,0
"20040029594",1,0
"0622801",0,0
"2005122146",0,0
"2017015310",1,0
"3834096",1,0
"2002258731",1,0
"2465104",0,0
"2928260",0,0
"20190074018",1,0
"490476",0,0
"2003107606",1,0
"101843031",1,0
"20120147819",0,0
"3582448",0,0
"2214360",0,0
"E045339",0,0
"2009138332",0,0
"101610360",1,0
"8149956",1,0
"553337",1,0
"H11168463",1,0
"1320310",1,0
"4664323",1,0
"E033562",0,0
"20180262212",0,0
"0729693",1,0
"4079090",1,0
"20130008950",0,0
"20030138089",1,0
"102468963",0,0
"101767913",0,0
"20210360061",1,0
"3306864",0,0
"20140018066",1,0
"2013082595",0,0
"106302320",1,0
"20120180081",0,0
"20190004881",0,0
"2003065729",1,0
"1621895",1,0
"9456312",0,0
"2019226834",0,0
"100784416",1,0
"2008008341",1,0
"109076078",0,0
"111869122",0,0
"20020091195",0,0
"2009347834",0,0
"20130219197",0,0
"20090204986",1,0
"101852580",1,0
"3517182",0,0
"2424177",1,0
"20160308893",1,0
"7694001",1,0
"20100238906",1,0
"100907855",1,0
"RE46215",0,0
"2006101300",1,0
"20220046542",1,0
"10069651",1,0
"101436927",1,0
"200402219",1,0
"1919099",0,0
"3139671",0,0
"201025916",0,0
"3920344",0,0
"105376154",0,0
"2021026932",1,0
"9288192",1,0
"103139125",1,0
"2186088",0,0
"8594681",1,0
"60027573",0,0
"2573495",0,0
"20070005946",0,0
"10439631",0,0
"2018018414",1,0
"5752936",1,0
"100492311",0,0
"1315094",0,0
"110515035",1,0
"69802520",1,0
"20190089047",0,0
"8829731",0,0
"10681347",0,0
"9531999",0,0
"20180096580",1,0
"20180295640",0,0
"20170126461",0,0
"102570384",1,0
"0031365",0,0
"1231029",1,0
"1222776",0,0
"2018098622",1,0
"6459527",0,0
"20200038916",1,0
"2011139922",0,0
"3690634",1,0
"0112653",0,0
"20140134968",1,0
"2006086283",1,0
"20080069370",0,0
"2294206",0,0
"2235971",1,0
"20050076263",1,0
"2494457",0,0
"100485091",0,0
"3720061",1,0
"20180088738",1,0
"2000067498",0,0
"20230132975",0,0
"60129328",1,0
"10057304",1,0
"7270644",0,0
"20170035468",1,0
"20210044870",0,0
"E032168",1,0
"2014043710",0,0
"1936883",0,0
"115426496",0,0
"20180357934",1,0
"PI0415740",1,0
"20050104424",1,0
"10425461",1,0
"6334740",0,0
"2019169839",1,0
"2884669",0,0
"970071343",0,0
"8666309",0,0
"2540128",1,0
"100450111",0,0
"H1028091",0,0
"20180020405",1,0
"20000005104",1,0
"103841399",1,0
"20070244982",1,0
"6625455",1,0
"1101995",1,0
"20190199754",1,0
"2464264",0,0
"2015127757",1,0
"9843880",1,0
"20230396662",1,0
"2015362066",0,0
"20210226819",0,0
"20150118960",1,0
"5117236",0,0
"20060018414",1,0
"602007010835",0,0
"6115433",0,0
"2015080212",1,0
"518385",0,0
"2014098923",1,0
"3769699",0,0
"20180302313",1,0
"2001025913",1,0
"20170373737",1,0
"3917049",0,0
"101145950",1,0
"0652643",1,0
"101394308",1,0
"4512599",1,0
"20050065624",1,0
"101189881",1,0
"20180367503",0,0
"2004091218",1,0
"341455",0,0
"2008029496",1,0
"20060189284",1,0
"3726894",1,0
"20160227466",0,0
"6819804",0,0
"11832125",0,0
"2002041618",1,0
"10397376",1,0
"20160205265",0,0
"8363584",1,0
"2020142980",0,0
"104685714",0,0
"2006002029",1,0
"20060015586",1,0
"7338386",0,0
"20040097244",1,0
"I265492",1,0
"108376146",0,0
"9461854",1,0
"20130080495",1,0
"9184995",1,0
"20020012394",0,0
"2019108067",0,0
"2022014459",1,0
"7809243",1,0
"20080243815",1,0
"8525978",1,0
"20070147499",1,0
"2000007398",1,0
"0378450",0,0
"11349617",0,0
"20230004662",0,0
"2015090353",0,0
"20200028847",0,0
"9191928",0,0
"363799",1,0
"20190190744",1,0
"7551913",0,0
"7237263",1,0
"I729354",1,0
"3057300",0,0
"1527639",1,0
"E387703",0,0
"106164846",1,0
"3306885",1,0
"110831022",0,0
"3073570",1,0
"20090044242",1,0
"20100099666",1,0
"2004236337",1,0
"102014225431",1,0
"20080287110",1,0
"109564611",0,0
"9088914",0,0
"100449839",1,0
"2317793",0,0
"1693984",0,0
"20130044362",0,0
"11234207",1,0
"20090268730",1,0
"20180123789",0,0
"2000236569",1,0
"2002091588",1,0
"2945390",1,0
"19626076",1,0
"2002063846",1,0
"10044402",1,0
"5513250",1,0
"20110194514",0,0
"2492672",0,0
"20100290610",1,0
"8880948",1,0
"20030097632",0,0
"101390109",1,0
"1166365",1,0
"8578159",1,0
"20130208203",1,0
"20140364176",0,0
"2018076742",0,0
"2761946",0,0
"104919726",1,0
"102180658",1,0
"2005052763",1,0
"20050066356",1,0
"107683621",1,0
"9782637",1,0
"6421761",0,0
"2020068919",0,0
"1418439",1,0
"201523584",0,0
"3299979",1,0
"2001506826",1,0
"20090163148",1,0
"168506",1,0
"1999009656",0,0
"20160360345",1,0
"9538253",1,0
"7623891",1,0
"2007065838",0,0
"2002001488",1,0
"101473678",1,0
"4225400",1,0
"60044025",0,0
"20130041716",1,0
"103563446",1,0
"20150304408",0,0
"2636509",1,0
"2013145324",0,0
"2513760",1,0
"20100210271",1,0
"20040047324",0,0
"0479477",1,0
"9960830",1,0
"1102493",0,0
"2014160096",1,0
"2010002578",1,0
"101855054",1,0
"3528506",1,0
"201803227",0,0
"5420536",0,0
"20080226051",0,0
"20100133528",1,0
"2002342943",1,0
"2013502875",0,0
"1655800",1,0
"202101762",0,0
"20110219102",1,0
"960306",1,0
"10326841",0,0
"2747842",1,0
"2514134",1,0
"3861678",0,0
"11201600471Y",0,0
"20050105526",1,0
"20220377236",1,0
"3274312",0,0
"20160247541",1,0
"107113667",0,0
"9203629",1,0
"112398449",0,0
"9141792",1,0
"111245442",1,0
"20140157090",1,0
"20060176176",1,0
"113826432",0,0
"105103456",1,0
"45590",1,0
"2504814",1,0
"20190273541",1,0
"10938629",0,0
"3197221",1,0
"2019804",1,0
"20050010047",1,0
"8446936",1,0
"3607712",0,0
"20160373158",1,0
"2010517364",1,0
"101978812",1,0
"9714639",1,0
"20030225583",1,0
"2019054543",0,0
"9672285",1,0
"2798785",1,0
"101019103",0,0
"2695429",1,0
"2006052027",1,0
"8200582",1,0
"20230097691",1,0
"5351236",1,0
"101168832",1,0
"1950681",1,0
"111247768",1,0
"5440748",0,0
"20080319867",0,0
"6483944",1,0
"2223544",0,0
"20160226458",0,0
"2014185757",1,0
"10292112",0,0
"20110317983",0,0
"2408888",1,0
"2004127672",0,0
"3406039",0,0
"20160065166",1,0
"101270361",1,0
"20160109552",1,0
"2019139362",0,0
"112849075",0,0
"100840618",0,0
"20110231913",1,0
"1052784",1,0
"2010148136",1,0
"11716217",1,0
"20230154582",0,0
"11510139",1,0
"20190078244",0,0
"10202101487P",1,0
"2004072770",0,0
"112347023",1,0
"I294545",0,0
"10516217",1,0
"3612528",1,0
"8200263",1,0
"3695565",1,0
"9612627",0,0
"2381464",0,0
"1228579",1,0
"113302985",1,0
"I726838",1,0
"9298343",0,0
"10873552",0,0
"3588355",0,0
"20110012787",1,0
"102780539",1,0
"7109777",0,0
"2446893",1,0
"103339968",1,0
"2619686",0,0
"20150256255",0,0
"1100309",0,0
"103125075",1,0
"20200039993",1,0
"2475849",1,0
"69636004",1,0
"2149959",1,0
"10761177",1,0
"6620014",1,0
"3179769",1,0
"7889995",1,0
"1444816",0,0
"20180198891",1,0
"110999493",0,0
"1028599",1,0
"3831019",1,0
"177945",0,0
"60308919",1,0
"7606137",1,0
"113940075",0,0
"9686418",1,0
"20230110831",0,0
"104982076",0,0
"2333724",0,0
"2015199513",0,0
"101378126",0,0
"8798650",1,0
"0649209",1,0
"20210013984",0,0
"10582156",1,0
"111684731",0,0
"5864758",0,0
"2010104351",0,0
"2688210",0,0
"105027501",1,0
"5550581",1,0
"2004114553",1,0
"2011073712",1,0
"2019008316",1,0
"20070264934",1,0
"2019157990",0,0
"20140204785",1,0
"111263461",0,0
"102356560",1,0
"2012044348",1,0
"20070104287",0,0
"2014158286",1,0
"20110176412",0,0
"20180131638",1,0
"20170223359",1,0
"9351313",0,0
"7860200",0,0
"2487474",0,0
"20150262271",0,0
"1058976",1,0
"WO2013183128",1,0
"289856",0,0
"1224117",1,0
"2495278",1,0
"103517435",1,0
"3202148",1,0
"107484231",1,0
"20180089566",1,0
"2008137648",0,0
"1717893",1,0
"114342305",0,0
"0026187",0,0
"0858173",0,0
"5730424",1,0
"105811451",1,0
"3609264",1,0
"2009001907",1,0
"2009124963",1,0
"1126425",1,0
"1262983",0,0
"20230053685",0,0
"8380051",1,0
"100219100",1,0
"10942702",1,0
"101310548",1,0
"2020319901",1,0
"885440",1,0
"107430531",1,0
"20060093415",1,0
"3391588",1,0
"20120190377",1,0
"108495789",1,0
"7197033",1,0
"20160204953",1,0
"7561073",1,0
"20170141579",1,0
"2276208",0,0
"1999063701",1,0
"10139890",1,0
"4351156",1,0
"20024927",1,0
"2008128236",1,0
"9810010",1,0
"101110252",1,0
"201510742",0,0
"5485505",0,0
"1292979",1,0
"2007052180",1,0
"200912597",1,0
"100386763",0,0
"WO2016030942",0,0
"100998396",1,0
"5538716",1,0
"11386221",0,0
"2005290415",0,0
"2017149466",0,0
"9655153",1,0
"7650117",1,0
"20160292658",0,0
"3676832",1,0
"2016196570",0,0
"1551117",0,0
"100750166",0,0
"0867862",1,0
"20110282953",1,0
"1879405",1,0
"20210152211",0,0
"2952102",1,0
"1701512",0,0
"1048169",1,0
"S63138831",1,0
"11089565",1,0
"1217793",0,0
"101398871",0,0
"3241402",1,0
"9264479",0,0
"2014043034",1,0
"20210036346",0,0
"20160262013",1,0
"5852651",0,0
"1168703",1,0
"2444423",0,0
"2490494",0,0
"2016353324",1,0
"2010003097",1,0
"20070051429",0,0
"10176796",1,0
"10554431",0,0
"7606139",0,0
"3609288",1,0
"111510964",1,0
"103797715",1,0
"10966119",0,0
"60109029",1,0
"8484625",1,0
"2000074359",1,0
"2500861",1,0
"2103453",1,0
"8855147",1,0
"2899416",0,0
"2465205",1,0
"3764660",0,0
"10667015",1,0
"0915399",0,0
"5687462",0,0
"2010142331",1,0
"7970715",0,0
"2075976",1,0
"2066060",1,0
"4618676",1,0
"9872066",0,0
"2008026995",1,0
"2003500935",1,0
"20150235649",0,0
"101712098",1,0
"2009156606",1,0
"10958395",1,0
"3007486",1,0
"1291499",0,0
"2004533778",0,0
"2575278",1,0
"2020500456",1,0
"2003211887",1,0
"104672115",0,0
"6469664",1,0
"200737896",1,0
"20210212154",0,0
"114585051",1,0
"6931156",1,0
"I619400",1,0
"6785254",1,0
"3186802",0,0
"1089497",0,0
"6778652",1,0
"9819570",1,0
"20150027745",1,0
"3618889",0,0
"2938174",0,0
"8085194",0,0
"9116849",1,0
"2919401",1,0
"20150163550",0,0
"2007083301",1,0
"2009099488",1,0
"3673455",1,0
"2310602",1,0
"2022506818",1,0
"11838418",1,0
"20130177003",1,0
"2003518803",1,0
"344541",1,0
"200419844",1,0
"6453313",1,0
"20020142753",0,0
"4590519",1,0
"10901860",1,0
"3864649",1,0
"9634622",0,0
"5139317",0,0
"8804813",1,0
"2009064091",1,0
"20020131431",1,0
"9497832",1,0
"9043636",1,0
"WO2009084297",1,0
"20060098692",0,0
"107534521",0,0
"20080082643",0,0
"4169173",0,0
"5342582",1,0
"3509274",1,0
"2007011926",1,0
"105191370",1,0
"7200794",1,0
"8380208",1,0
"203120",1,0
"20230254888",1,0
"3195660",1,0
"2022016587",0,0
"2020142309",0,0
"2003522362",0,0
"20150110184",1,0
"9509612",0,0
"2011044948",0,0
"0111218",1,0
"10880812",1,0
"11729035",1,0
"2019215900",0,0
"105659527",0,0
"2004107646",1,0
"1134138",1,0
"7212636",1,0
"WO2018016139",0,0
"3672144",0,0
"7283582",0,0
"10468031",0,0
"2008519369",0,0
"1557981",0,0
"2011103693",0,0
"20210297680",0,0
"11206397",1,0
"111817964",1,0
"3664302",0,0
"102439882",1,0
"3332194",0,0
"101315798",0,0
"6345290",1,0
"20220279205",1,0
"4963593",1,0
"6421743",1,0
"112042166",1,0
"101099318",1,0
"111387203",1,0
"9802374",0,0
"69332300",1,0
"2016512624",1,0
"107924432",0,0
"10117471",1,0
"3430763",1,0
"100340069",1,0
"3005825",1,0
"3128782",1,0
"201831039",1,0
"20100251303",1,0
"0379038",0,0
"1970901",1,0
"2019220274",1,0
"10681142",1,0
"2016209848",1,0
"6480897",0,0
"2003055089",1,0
"102522645",0,0
"2850595",1,0
"20190059062",1,0
"20210058396",1,0
"202009011",1,0
"12015501151",1,0
"69823307",1,0
"105659619",0,0
"3355488",1,0
"20040109670",1,0
"20060294249",1,0
"10506367",0,0
"3465948",1,0
"20210118094",1,0
"1901692",1,0
"9794572",1,0
"2021257578",1,0
"60032877",0,0
"20090049472",0,0
"PI0722244",1,0
"20060075028",0,0
"20140063693",1,0
"20050076511",0,0
"102273289",1,0
"1609298",1,0
"20200335881",0,0
"2749114",1,0
"20100304786",1,0
"5103129",0,0
"11729685",1,0
"3380937",1,0
"9626709",1,0
"9167579",1,0
"3699066",1,0
"H10126382",0,0
"3750301",1,0
"20140272811",0,0
"20030227965",1,0
"11059681",0,0
"2578527",1,0
"2362301",1,0
"102111223",1,0
"201712883",0,0
"20060256853",1,0
"E442756",0,0
"3729845",1,0
"11080694",0,0
"20070296551",1,0
"1366750",0,0
"2017208707",0,0
"2008519545",1,0
"I620412",0,0
"1993020630",0,0
"20050204053",0,0
"6327421",0,0
"20210021806",1,0
"20210398371",0,0
"20210025042",1,0
"3389272",1,0
"20220094971",1,0
"2330464",0,0
"2021531705",1,0
"2910051",0,0
"1441508",1,0
"20200084672",0,0
"2015524196",0,0
"2374322",0,0
"100560724",1,0
"1161116",1,0
"3471602",1,0
"2005192227",1,0
"2022504772",1,0
"2925551",1,0
"2015167499",0,0
"2293671",0,0
"10938505",0,0
"69835801",0,0
"3028518",1,0
"110876175",1,0
"20190379408",0,0
"102046323",1,0
"304788",0,0
"20190258360",1,0
"202009018863",1,0
"1383650",0,0
"3556148",1,0
"20160098728",1,0
"2010008152",1,0
"8792500",0,0
"1201304",1,0
"20150341434",0,0
"3684059",1,0
"20200073356",1,0
"1555608",0,0
"7496504",1,0
"3676937",1,0
"101299837",1,0
"20120281828",1,0
"112014010370",1,0
"2006023588",0,0
"I490726",1,0
"2020088258",1,0
"9602269",0,0
"6788947",0,0
"E408277",1,0
"20130275578",1,0
"60001878",1,0
"4993905",1,0
"109565898",1,0
"2010088831",1,0
"2008066793",0,0
"107211467",1,0
"4365347",1,0
"2207392",1,0
"2926307",1,0
"107113057",1,0
"1601982",0,0
"335754",0,0
"7639180",1,0
"10785769",1,0
"20170064040",1,0
"20051183",0,0
"20120264382",0,0
"101583112",0,0
"0582748",1,0
"11093867",1,0
"101979786",1,0
"20200213607",1,0
"69329985",1,0
"P20220743",1,0
"1251727",1,0
"110809164",1,0
"2011148123",0,0
"2007515035",0,0
"20150106629",1,0
"2145490",1,0
"8031600",1,0
"69226293",1,0
"20080285731",1,0
"2014DN05680",1,0
"2003521053",1,0
"11736244",1,0
"5694418",1,0
"8838581",1,0
"0518343",0,0
"9385971",0,0
"107979445",1,0
"2016156765",1,0
"1476184",1,0
"112369110",1,0
"100977120",0,0
"100525479",0,0
"20180181841",1,0
"2002355000",0,0
"101416554",1,0
"2008068963",1,0
"2012108647",1,0
"3863775",0,0
"20050083847",1,0
"965129",0,0
"202016010",1,0
"20030174888",1,0
"20020034186",0,0
"2000062440",1,0
"2019098841",1,0
"2004118413",0,0
"508604",0,0
"20110014908",0,0
"2005086430",1,0
"7548390",0,0
"102484784",1,0
"982183",0,0
"2020201470",0,0
"2015113430",1,0
"9858626",1,0
"1158750",1,0
"10937435",0,0
"5926471",0,0
"6707859",1,0
"3490316",1,0
"20030236082",1,0
"9716883",1,0
"6625214",0,0
"20210135730",0,0
"7724725",0,0
"10992634",0,0
"20170041724",0,0
"20170164282",0,0
"3528558",1,0
"7484010",0,0
"106464564",1,0
"102355707",1,0
"1402911",1,0
"9019880",1,0
"20110268004",0,0
"2780643",1,0
"7962589",0,0
"100473190",0,0
"20060135081",0,0
"3125616",1,0
"9608822",1,0
"2529025",0,0
"1677210",1,0
"2011308105",0,0
"1693539",1,0
"3478777",0,0
"9876707",0,0
"1357986",1,0
"2009155582",0,0
"4665297",1,0
"1174281",1,0
"2016109609",0,0
"5781094",0,0
"10790889",1,0
"1380143",0,0
"20040125777",0,0
"10530893",1,0
"101917303",1,0
"2003143197",1,0
"20130219020",1,0
"11087795",0,0
"2521264",1,0
"103561437",1,0
"10595193",1,0
"20070019931",1,0
"3709678",0,0
"PI0706428",1,0
"113226133",1,0
"8620933",1,0
"3280191",1,0
"269568",1,0
"107073187",1,0
"2019152157",1,0
"20180310224",1,0
"109495567",0,0
"5684959",1,0
"2011150426",1,0
"3549295",1,0
"5774284",1,0
"20020062706",0,0
"2668139",0,0
"20120204080",1,0
"3965349",1,0
"1726661",1,0
"10518178",0,0
"69219412",1,0
"173519",1,0
"112014004379",1,0
"2413546",1,0
"7716338",0,0
"10536797",0,0
"396694",1,0
"2945482",1,0
"1924118",0,0
"11848481",1,0
"3120502",0,0
"2661853",1,0
"6363106",0,0
"7333034",1,0
"100723560",1,0
"4868052",1,0
"0115996",1,0
"8843999",1,0
"1984193",1,0
"8588168",1,0
"20050076685",0,0
"2014076578",0,0
"5615227",1,0
"0912061",0,0
"112016014375",0,0
"2519745",1,0
"20180108980",1,0
"1587132",1,0
"7660870",0,0
"1438818",0,0
"2151958",1,0
"2000322876",1,0
"6524253",0,0
"105187467",1,0
"4390863",1,0
"2004297814",1,0
"7941825",0,0
"0318262",0,0
"20140112237",1,0
"2805722",0,0
"2975802",0,0
"2398017",1,0
"1293063",1,0
"6981024",0,0
"20070192506",1,0
"2286310",1,0
"3479222",0,0
"2662648",1,0
"1996037974",1,0
"11108566",1,0
"2768879",1,0
"2007128487",0,0
"20220413796",1,0
"10962959",1,0
"4831749",0,0
"10403288",0,0
"10320753",1,0
"10445186",1,0
"3203740",1,0
"2010007585",1,0
"2014210597",1,0
"101686173",1,0
"6865540",1,0
"101346639",0,0
"5792326",1,0
"S63136860",0,0
"10659445",1,0
"7395573",1,0
"69534680",1,0
"2005506733",0,0
"8756187",0,0
"20140301346",1,0
"2007226252",1,0
"3662665",1,0
"102166721",1,0
"20180054237",1,0
"20040208302",1,0
"20180267171",1,0
"20090122731",1,0
"105794270",1,0
"20050157701",0,0
"1592158",1,0
"20140344121",1,0
"7242782",1,0
"20050105552",0,0
"2656293",0,0
"10917906",0,0
"1941765",1,0
"E555619",0,0
"0303862",1,0
"2000322395",0,0
"2003259454",1,0
"2015044840",1,0
"101889442",1,0
"10281748",0,0
"1953053",0,0
"20090281977",0,0
"6754495",0,0
"7180867",1,0
"8392555",1,0
"9490995",0,0
"109496441",0,0
"1999063539",1,0
"2015183313",0,0
"I399956",1,0
"2008532352",1,0
"2848077",1,0
"9667445",0,0
"8055137",0,0
"2014155321",0,0
"20180066276",0,0
"2014116078",1,0
"6312802",1,0
"8731097",1,0
"8155209",1,0
"2017165952",1,0
"102239668",0,0
"7313377",1,0
"5409384",1,0
"20190125339",0,0
"20220132458",1,0
"20120219137",1,0
"114175576",1,0
"2021022531",1,0
"2015156707",1,0
"2012120173",1,0
"20080101213",1,0
"11425646",0,0
"113412583",1,0
"2013188777",0,0
"20030076896",1,0
"5180346",1,0
"10785636",0,0
"2002502157",1,0
"2012081870",0,0
"3329660",1,0
"9077411",1,0
"101807965",0,0
"103792554",1,0
"0622728",0,0
"2580913",1,0
"20130133237",1,0
"2487583",1,0
"7953064",0,0
"20100113160",0,0
"1876770",1,0
"2007027317",1,0
"6988005",1,0
"112022002800",0,0
"3619771",0,0
"11128633",1,0
"2138603",1,0
"20060051811",0,0
"20030164783",1,0
"2464262",0,0
"E392700",1,0
"8671410",1,0
"910321",0,0
"8963772",0,0
"I604745",1,0
"100744314",0,0
"69932060",1,0
"PI0507395",0,0
"110798825",1,0
"20030115273",1,0
"20110103357",1,0
"2017011721",1,0
"20060150115",1,0
"2055014",0,0
"2005048569",1,0
"1617610",1,0
"10180806",1,0
"104661171",0,0
"20080025431",1,0
"20170006441",1,0
"20170265221",1,0
"1745549",0,0
"2819069",0,0
"20150173060",1,0
"7733950",0,0
"102545968",1,0
"103141069",1,0
"1193668",1,0
"2012225062",1,0
"107431585",1,0
"1578158",1,0
"8638723",0,0
"602005005910",0,0
"2020015648",1,0
"2130349",1,0
"9865019",1,0
"3034595",0,0
"3566541",0,0
"0023570",1,0
"101299829",0,0
"3672297",1,0
"3462938",1,0
"2021068869",0,0
"2013520051",1,0
"3163819",0,0
"20050283788",0,0
"2004047397",1,0
"10222014",1,0
"9037667",1,0
"2021533677",1,0
"4852044",1,0
"2009246490",1,0
"101843031",0,0
"10360210",1,0
"2015076863",1,0
"201208375",1,0
"1222255",1,0
"WO2009113307",0,0
"105846874",0,0
"8275840",1,0
"9071340",1,0
"20190114538",1,0
"3182149",0,0
"20120047365",1,0
"2012029422",0,0
"201703417",1,0
"201390829",1,0
"3200462",0,0
"11770459",0,0
"7894334",0,0
"20120260308",1,0
"20030196198",1,0
"20170015928",1,0
"20160344830",1,0
"1338158",0,0
"20140379826",1,0
"4096123",1,0
"7194757",0,0
"10693919",1,0
"3563487",1,0
"20040003107",1,0
"2439271",0,0
"20050036597",1,0
"1170488",1,0
"8873548",0,0
"101223799",1,0
"8432935",0,0
"2021055",1,0
"10999055",0,0
"10879969",1,0
"104956641",1,0
"11170056",1,0
"10694404",1,0
"2004230702",1,0
"20020002613",0,0
"3900257",1,0
"10785272",1,0
"6490213",1,0
"0113735",1,0
"7607023",1,0
"WO2006100879",1,0
"20170140050",0,0
"0168667",1,0
"2016187116",1,0
"7720164",1,0
"20170265118",0,0
"E237203",1,0
"20210021870",1,0
"2255380",1,0
"2720246",1,0
"2017358903",1,0
"2006028636",1,0
"2014100489",0,0
"20100117903",1,0
"H0520930",1,0
"20190139555",1,0
"20190364544",1,0
"2987282",1,0
"100502026",1,0
"20090086264",1,0
"2003012488",1,0
"201311050",0,0
"102493199",1,0
"20020022976",1,0
"2019144467",0,0
"4037190",1,0
"2690589",0,0
"9300756",1,0
"20190354717",1,0
"20080310312",1,0
"20110084951",1,0
"20150110034",1,0
"1863294",0,0
"2020212740",1,0
"3085022",0,0
"8230094",0,0
"100593933",0,0
"3461076",0,0
"10628824",1,0
"2887670",0,0
"2003088041",1,0
"1917725",1,0
"101682934",1,0
"69631615",0,0
"102020118211",0,0
"602008001429",1,0
"2654282",1,0
"5599898",0,0
"1592158",1,0
"2005027355",1,0
"102017017707",0,0
"2392655",1,0
"102013222915",1,0
"3092757",1,0
"2549778",0,0
"105580033",1,0
"2781117",1,0
"105373091",0,0
"20130035830",1,0
"1526205",1,0
"8266245",1,0
"1997013351",1,0
"2014048236",1,0
"69622146",1,0
"2008100689",0,0
"105103598",0,0
"20180270182",1,0
"9160783",1,0
"7046657",1,0
"101573907",1,0
"20050267798",1,0
"20050249228",0,0
"11277746",1,0
"112019022668",1,0
"20170255702",0,0
"2506602",1,0
"2471259",1,0
"20030118011",1,0
